Date,Country,Product,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage,AgeBand
20210521,S92000003,Total,4439078,Dose 2,31106,0.700731097763995,1817004,40.932013359531,18 years and over
20210521,S92000003,Total,2875396,Dose 2,25531,0.887912482315479,1617587,56.2561469794074,40 years and over
20210521,S92000003,Total,4549217,Dose 2,31226,0.686403836088716,1819678,39.9998065601179,16 years and over
20210522,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,7362,"",2021510,"",All vaccinations
20210522,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,27911,"",1022332,"",All vaccinations
20210522,S92000003,Moderna (Spikevax),"",Dose 1,919,"",20127,"",All vaccinations
20210522,S92000003,Moderna (Spikevax),"",Dose 2,0,"",26,"",All vaccinations
20210522,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,5220,"",1078486,"",All vaccinations
20210522,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,1249,"",826493,"",All vaccinations
20210522,S92000003,Total,"",Dose 1,13501,"",3120123,"",All vaccinations
20210522,S92000003,Total,4439078,Dose 1,13329,0.300265055040709,3112079,70.106427505892,18 years and over
20210522,S92000003,Total,2875396,Dose 1,8121,0.282430663463398,2690554,93.5715984859129,40 years and over
20210522,S92000003,Total,4549217,Dose 1,13499,0.296732382737513,3120060,68.5845498247281,16 years and over
20210522,S92000003,Total,"",Dose 2,29160,"",1848851,"",All vaccinations
20210522,S92000003,Total,4439078,Dose 2,29118,0.655947023233203,1846122,41.5879603827642,18 years and over
20210522,S92000003,Total,2875396,Dose 2,23927,0.832128861555069,1641514,57.0882758409624,40 years and over
20210522,S92000003,Total,4549217,Dose 2,29160,0.640989427411355,1848838,40.6407959875293,16 years and over
20210523,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,6804,"",2028314,"",All vaccinations
20210523,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,20055,"",1042387,"",All vaccinations
20210523,S92000003,Moderna (Spikevax),"",Dose 1,1341,"",21468,"",All vaccinations
20210523,S92000003,Moderna (Spikevax),"",Dose 2,0,"",26,"",All vaccinations
20210523,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,3812,"",1082298,"",All vaccinations
20210523,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,1351,"",827844,"",All vaccinations
20210523,S92000003,Total,"",Dose 1,11957,"",3132080,"",All vaccinations
20210523,S92000003,Total,4439078,Dose 1,11921,0.268546756781476,3124000,70.3749742626735,18 years and over
20210523,S92000003,Total,2875396,Dose 1,7501,0.260868416037304,2698055,93.8324669019502,40 years and over
20210523,S92000003,Total,4549217,Dose 1,11957,0.262836439765349,3132017,68.8473862644934,16 years and over
20210523,S92000003,Total,"",Dose 2,21406,"",1870257,"",All vaccinations
20210523,S92000003,Total,4439078,Dose 2,21370,0.481406274005548,1867492,42.0693666567697,18 years and over
20210523,S92000003,Total,2875396,Dose 2,18090,0.629130735383926,1659604,57.7174065763464,40 years and over
20210523,S92000003,Total,4549217,Dose 2,21406,0.470542513140173,1870244,41.1113385006695,16 years and over
20210524,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,7696,"",2036010,"",All vaccinations
20210524,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,27691,"",1070078,"",All vaccinations
20210524,S92000003,Moderna (Spikevax),"",Dose 1,694,"",22162,"",All vaccinations
20210524,S92000003,Moderna (Spikevax),"",Dose 2,1,"",27,"",All vaccinations
20210524,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,8026,"",1090324,"",All vaccinations
20210524,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,538,"",828382,"",All vaccinations
20210524,S92000003,Total,"",Dose 1,16416,"",3148496,"",All vaccinations
20210524,S92000003,Total,4439078,Dose 1,16374,0.368860380466394,3140374,70.7438346431399,18 years and over
20210524,S92000003,Total,2875396,Dose 1,8845,0.307609804006126,2706900,94.1400767059563,40 years and over
20210524,S92000003,Total,4549217,Dose 1,16416,0.360853307283429,3148433,69.2082395717769,16 years and over
20210524,S92000003,Total,"",Dose 2,28230,"",1898487,"",All vaccinations
20210524,S92000003,Total,4439078,Dose 2,28169,0.634568709988876,1895661,42.7039353667586,18 years and over
20210524,S92000003,Total,2875396,Dose 2,24660,0.857621002463661,1684264,58.57502757881,40 years and over
20210524,S92000003,Total,4549217,Dose 2,28230,0.620546348965108,1898474,41.7318848496346,16 years and over
20210525,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,8257,"",2044267,"",All vaccinations
20210525,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,32128,"",1102206,"",All vaccinations
20210525,S92000003,Moderna (Spikevax),"",Dose 1,247,"",22409,"",All vaccinations
20210525,S92000003,Moderna (Spikevax),"",Dose 2,3,"",30,"",All vaccinations
20210525,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,8686,"",1099010,"",All vaccinations
20210525,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,797,"",829179,"",All vaccinations
20210525,S92000003,Total,"",Dose 1,17190,"",3165686,"",All vaccinations
20210525,S92000003,Total,4439078,Dose 1,17168,0.386746977638149,3157542,71.130581620778,18 years and over
20210525,S92000003,Total,2875396,Dose 1,8741,0.303992910889491,2715641,94.4440696168458,40 years and over
20210525,S92000003,Total,4549217,Dose 1,17190,0.377867224183854,3165623,69.5861067959607,16 years and over
20210525,S92000003,Total,"",Dose 2,32928,"",1931415,"",All vaccinations
20210525,S92000003,Total,4439078,Dose 2,32890,0.740919623399273,1928551,43.4448549901579,18 years and over
20210525,S92000003,Total,2875396,Dose 2,28599,0.994610829256214,1712863,59.5696384080662,40 years and over
20210525,S92000003,Total,4549217,Dose 2,32928,0.723816867825826,1931402,42.4557017174604,16 years and over
20210526,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,9571,"",2053838,"",All vaccinations
20210526,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,28133,"",1130339,"",All vaccinations
20210526,S92000003,Moderna (Spikevax),"",Dose 1,883,"",23292,"",All vaccinations
20210526,S92000003,Moderna (Spikevax),"",Dose 2,2,"",32,"",All vaccinations
20210526,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,8835,"",1107845,"",All vaccinations
20210526,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,889,"",830068,"",All vaccinations
20210526,S92000003,Total,"",Dose 1,19289,"",3184975,"",All vaccinations
20210526,S92000003,Total,4439078,Dose 1,19247,0.433581027411548,3176789,71.5641626481896,18 years and over
20210526,S92000003,Total,2875396,Dose 1,10361,0.360332976744768,2726002,94.8044025935906,40 years and over
20210526,S92000003,Total,4549217,Dose 1,19289,0.424007032418985,3184912,70.0101138283797,16 years and over
20210526,S92000003,Total,"",Dose 2,29024,"",1960439,"",All vaccinations
20210526,S92000003,Total,4439078,Dose 2,28958,0.65234267115829,1957509,44.0971976613162,18 years and over
20210526,S92000003,Total,2875396,Dose 2,24952,0.867776125444982,1737815,60.4374145335112,40 years and over
20210526,S92000003,Total,4549217,Dose 2,29024,0.637999901961151,1960426,43.0937016194215,16 years and over
20210527,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,10141,"",2063979,"",All vaccinations
20210527,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,27401,"",1157740,"",All vaccinations
20210527,S92000003,Moderna (Spikevax),"",Dose 1,1097,"",24389,"",All vaccinations
20210527,S92000003,Moderna (Spikevax),"",Dose 2,13,"",45,"",All vaccinations
20210527,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,9993,"",1117838,"",All vaccinations
20210527,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,581,"",830649,"",All vaccinations
20210527,S92000003,Total,"",Dose 1,21231,"",3206206,"",All vaccinations
20210527,S92000003,Total,4439078,Dose 1,21204,0.477666758727826,3197993,72.0418294069174,18 years and over
20210527,S92000003,Total,2875396,Dose 1,10975,0.381686557260287,2736977,95.1860891508509,40 years and over
20210527,S92000003,Total,4549217,Dose 1,21230,0.466673715498733,3206142,70.4767875438784,16 years and over
20210527,S92000003,Total,"",Dose 2,27995,"",1988434,"",All vaccinations
20210527,S92000003,Total,4439078,Dose 2,27917,0.628891855470888,1985426,44.726089516787,18 years and over
20210527,S92000003,Total,2875396,Dose 2,24090,0.837797645959026,1761905,61.2752121794702,40 years and over
20210527,S92000003,Total,4549217,Dose 2,27993,0.615336661232032,1988419,43.7090382806536,16 years and over
20210528,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,9405,"",2073384,"",All vaccinations
20210528,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,26537,"",1184277,"",All vaccinations
20210528,S92000003,Moderna (Spikevax),"",Dose 1,1017,"",25406,"",All vaccinations
20210528,S92000003,Moderna (Spikevax),"",Dose 2,4,"",49,"",All vaccinations
20210528,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,9440,"",1127278,"",All vaccinations
20210528,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,552,"",831201,"",All vaccinations
20210528,S92000003,Total,"",Dose 1,19862,"",3226068,"",All vaccinations
20210528,S92000003,Total,4439078,Dose 1,19841,0.446962184489662,3217834,72.488791591407,18 years and over
20210528,S92000003,Total,2875396,Dose 1,9864,0.343048400985464,2746841,95.5291375518363,40 years and over
20210528,S92000003,Total,4549217,Dose 1,19861,0.436580624753666,3226003,70.9133681686321,16 years and over
20210528,S92000003,Total,"",Dose 2,27093,"",2015527,"",All vaccinations
20210528,S92000003,Total,4439078,Dose 2,27030,0.60891022865559,2012456,45.3349997454426,18 years and over
20210528,S92000003,Total,2875396,Dose 2,23166,0.805662941730461,1785071,62.0808751212007,40 years and over
20210528,S92000003,Total,4549217,Dose 2,27093,0.595553036929212,2015512,44.3045913175828,16 years and over
20210529,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,7756,"",2081140,"",All vaccinations
20210529,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,23083,"",1207360,"",All vaccinations
20210529,S92000003,Moderna (Spikevax),"",Dose 1,568,"",25974,"",All vaccinations
20210529,S92000003,Moderna (Spikevax),"",Dose 2,0,"",49,"",All vaccinations
20210529,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,9239,"",1136517,"",All vaccinations
20210529,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,928,"",832129,"",All vaccinations
20210529,S92000003,Total,"",Dose 1,17563,"",3243631,"",All vaccinations
20210529,S92000003,Total,4439078,Dose 1,17546,0.395262259415131,3235380,72.8840538508222,18 years and over
20210529,S92000003,Total,2875396,Dose 1,8102,0.281769884913243,2754943,95.8109074367496,40 years and over
20210529,S92000003,Total,4549217,Dose 1,17563,0.386066437367134,3243566,71.2994346059992,16 years and over
20210529,S92000003,Total,"",Dose 2,24011,"",2039538,"",All vaccinations
20210529,S92000003,Total,4439078,Dose 2,23792,0.535967153539541,2036248,45.8709668989822,18 years and over
20210529,S92000003,Total,2875396,Dose 2,20078,0.698269038421143,1805149,62.7791441596218,40 years and over
20210529,S92000003,Total,4549217,Dose 2,24011,0.527805114594446,2039523,44.8323964321772,16 years and over
20210530,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,6801,"",2087941,"",All vaccinations
20210530,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,18846,"",1226206,"",All vaccinations
20210530,S92000003,Moderna (Spikevax),"",Dose 1,632,"",26606,"",All vaccinations
20210530,S92000003,Moderna (Spikevax),"",Dose 2,0,"",49,"",All vaccinations
20210530,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,9225,"",1145742,"",All vaccinations
20210530,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,549,"",832678,"",All vaccinations
20210530,S92000003,Total,"",Dose 1,16658,"",3260289,"",All vaccinations
20210530,S92000003,Total,4439078,Dose 1,16627,0.37455976218485,3252007,73.258613613007,18 years and over
20210530,S92000003,Total,2875396,Dose 1,7051,0.245218397744172,2761994,96.0561258344938,40 years and over
20210530,S92000003,Total,4549217,Dose 1,16658,0.36617290404041,3260224,71.6656075100396,16 years and over
20210530,S92000003,Total,"",Dose 2,19395,"",2058933,"",All vaccinations
20210530,S92000003,Total,4439078,Dose 2,19348,0.435856274658837,2055596,46.306823173641,18 years and over
20210530,S92000003,Total,2875396,Dose 2,15936,0.554219314487465,1821085,63.3333634741093,40 years and over
20210530,S92000003,Total,4549217,Dose 2,19395,0.426337103725762,2058918,45.258733535903,16 years and over
20210531,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,2950,"",2090891,"",All vaccinations
20210531,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,30683,"",1256889,"",All vaccinations
20210531,S92000003,Moderna (Spikevax),"",Dose 1,2833,"",29439,"",All vaccinations
20210531,S92000003,Moderna (Spikevax),"",Dose 2,4,"",53,"",All vaccinations
20210531,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,10323,"",1156065,"",All vaccinations
20210531,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,428,"",833106,"",All vaccinations
20210531,S92000003,Total,"",Dose 1,16106,"",3276395,"",All vaccinations
20210531,S92000003,Total,4439078,Dose 1,15940,0.359083575463193,3267947,73.6176971884702,18 years and over
20210531,S92000003,Total,2875396,Dose 1,3176,0.110454351331086,2765170,96.1665801858248,40 years and over
20210531,S92000003,Total,4549217,Dose 1,16106,0.354038947801347,3276330,72.019646457841,16 years and over
20210531,S92000003,Total,"",Dose 2,31115,"",2090048,"",All vaccinations
20210531,S92000003,Total,4439078,Dose 2,31031,0.69904155772888,2086627,47.0058647313699,18 years and over
20210531,S92000003,Total,2875396,Dose 2,26468,0.920499298183624,1847553,64.2538627722929,40 years and over
20210531,S92000003,Total,4549217,Dose 2,31115,0.683963855758035,2090033,45.942697391661,16 years and over
20210601,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,1997,"",2092888,"",All vaccinations
20210601,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,31501,"",1288390,"",All vaccinations
20210601,S92000003,Moderna (Spikevax),"",Dose 1,3498,"",32937,"",All vaccinations
20210601,S92000003,Moderna (Spikevax),"",Dose 2,6,"",59,"",All vaccinations
20210601,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,13647,"",1169712,"",All vaccinations
20210601,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,610,"",833716,"",All vaccinations
20210601,S92000003,Total,"",Dose 1,19142,"",3295537,"",All vaccinations
20210601,S92000003,Total,4439078,Dose 1,19102,0.430314583343658,3287049,74.0480117718139,18 years and over
20210601,S92000003,Total,2875396,Dose 1,2241,0.0779370910997998,2767411,96.2445172769247,40 years and over
20210601,S92000003,Total,4549217,Dose 1,19141,0.420753725311411,3295471,72.4404001831524,16 years and over
20210601,S92000003,Total,"",Dose 2,32117,"",2122165,"",All vaccinations
20210601,S92000003,Total,4439078,Dose 2,32058,0.722176992609727,2118685,47.7280417239796,18 years and over
20210601,S92000003,Total,2875396,Dose 2,28185,0.980212812426532,1875738,65.2340755847195,40 years and over
20210601,S92000003,Total,4549217,Dose 2,32117,0.705989624148507,2122150,46.6486870158095,16 years and over
20210602,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,1951,"",2094839,"",All vaccinations
20210602,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,31418,"",1319808,"",All vaccinations
20210602,S92000003,Moderna (Spikevax),"",Dose 1,3455,"",36392,"",All vaccinations
20210602,S92000003,Moderna (Spikevax),"",Dose 2,16,"",75,"",All vaccinations
20210602,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,14362,"",1184074,"",All vaccinations
20210602,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,481,"",834197,"",All vaccinations
20210602,S92000003,Total,"",Dose 1,19768,"",3315305,"",All vaccinations
20210602,S92000003,Total,4439078,Dose 1,19730,0.444461665237691,3306779,74.4924734370516,18 years and over
20210602,S92000003,Total,2875396,Dose 1,2171,0.075502643809757,2769582,96.3200199207344,40 years and over
20210602,S92000003,Total,4549217,Dose 1,19767,0.434514335104261,3315238,72.8749145182567,16 years and over
20210602,S92000003,Total,"",Dose 2,31915,"",2154080,"",All vaccinations
20210602,S92000003,Total,4439078,Dose 2,31870,0.717941878921704,2150555,48.4459836029013,18 years and over
20210602,S92000003,Total,2875396,Dose 2,28433,0.988837711396969,1904171,66.2229132961164,40 years and over
20210602,S92000003,Total,4549217,Dose 2,31914,0.701527317777983,2154064,47.3502143335875,16 years and over
20210603,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,1735,"",2096574,"",All vaccinations
20210603,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,31403,"",1351211,"",All vaccinations
20210603,S92000003,Moderna (Spikevax),"",Dose 1,1559,"",37951,"",All vaccinations
20210603,S92000003,Moderna (Spikevax),"",Dose 2,13,"",88,"",All vaccinations
20210603,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,16529,"",1200603,"",All vaccinations
20210603,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,517,"",834714,"",All vaccinations
20210603,S92000003,Total,"",Dose 1,19823,"",3335128,"",All vaccinations
20210603,S92000003,Total,4439078,Dose 1,19795,0.445925933268125,3326574,74.9383993703197,18 years and over
20210603,S92000003,Total,2875396,Dose 1,2007,0.0697990815873709,2771589,96.3898190023218,40 years and over
20210603,S92000003,Total,4549217,Dose 1,19823,0.435745316171992,3335061,73.3106598344287,16 years and over
20210603,S92000003,Total,"",Dose 2,31933,"",2186013,"",All vaccinations
20210603,S92000003,Total,4439078,Dose 2,31902,0.718662749336687,2182457,49.164646352238,18 years and over
20210603,S92000003,Total,2875396,Dose 2,28805,1.00177505985263,1932976,67.2246883559691,40 years and over
20210603,S92000003,Total,4549217,Dose 2,31931,0.701901008459258,2185995,48.0521153420468,16 years and over
20210604,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,1748,"",2098322,"",All vaccinations
20210604,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,31252,"",1382463,"",All vaccinations
20210604,S92000003,Moderna (Spikevax),"",Dose 1,1624,"",39575,"",All vaccinations
20210604,S92000003,Moderna (Spikevax),"",Dose 2,10,"",98,"",All vaccinations
20210604,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,16673,"",1217276,"",All vaccinations
20210604,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,579,"",835293,"",All vaccinations
20210604,S92000003,Total,"",Dose 1,20045,"",3355173,"",All vaccinations
20210604,S92000003,Total,4439078,Dose 1,20003,0.450611590965511,3346577,75.3890109612852,18 years and over
20210604,S92000003,Total,2875396,Dose 1,1966,0.0683731910317744,2773555,96.4581921933535,40 years and over
20210604,S92000003,Total,4549217,Dose 1,20045,0.440625276833354,3355106,73.751285111262,16 years and over
20210604,S92000003,Total,"",Dose 2,31841,"",2217854,"",All vaccinations
20210604,S92000003,Total,4439078,Dose 2,31787,0.716072121282843,2214244,49.8807184735209,18 years and over
20210604,S92000003,Total,2875396,Dose 2,28713,0.998575500557141,1961689,68.2232638565262,40 years and over
20210604,S92000003,Total,4549217,Dose 2,31841,0.699922646028976,2217836,48.7520379880758,16 years and over
20210605,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,1400,"",2099722,"",All vaccinations
20210605,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,26913,"",1409376,"",All vaccinations
20210605,S92000003,Moderna (Spikevax),"",Dose 1,1605,"",41180,"",All vaccinations
20210605,S92000003,Moderna (Spikevax),"",Dose 2,14,"",112,"",All vaccinations
20210605,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,17820,"",1235096,"",All vaccinations
20210605,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,695,"",835988,"",All vaccinations
20210605,S92000003,Total,"",Dose 1,20825,"",3375998,"",All vaccinations
20210605,S92000003,Total,4439078,Dose 1,20746,0.467349300913388,3367323,75.8563602621986,18 years and over
20210605,S92000003,Total,2875396,Dose 1,1961,0.0681993019396285,2775516,96.5263914952932,40 years and over
20210605,S92000003,Total,4549217,Dose 1,20825,0.457771084562464,3375931,74.2090561958245,16 years and over
20210605,S92000003,Total,"",Dose 2,27622,"",2245476,"",All vaccinations
20210605,S92000003,Total,4439078,Dose 2,27556,0.620759536101866,2241800,50.5014780096227,18 years and over
20210605,S92000003,Total,2875396,Dose 2,24655,0.857447113371515,1986344,69.0807109698977,40 years and over
20210605,S92000003,Total,4549217,Dose 2,27622,0.607181411658314,2245458,49.3592193997341,16 years and over
20210606,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,996,"",2100718,"",All vaccinations
20210606,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,20379,"",1429755,"",All vaccinations
20210606,S92000003,Moderna (Spikevax),"",Dose 1,2165,"",43345,"",All vaccinations
20210606,S92000003,Moderna (Spikevax),"",Dose 2,4,"",116,"",All vaccinations
20210606,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,16591,"",1251687,"",All vaccinations
20210606,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,869,"",836857,"",All vaccinations
20210606,S92000003,Total,"",Dose 1,19752,"",3395750,"",All vaccinations
20210606,S92000003,Total,4439078,Dose 1,19677,0.443267723612876,3387000,76.2996279858115,18 years and over
20210606,S92000003,Total,2875396,Dose 1,1232,0.0428462723047539,2776748,96.5692377675979,40 years and over
20210606,S92000003,Total,4549217,Dose 1,19752,0.434184608032547,3395683,74.643240803857,16 years and over
20210606,S92000003,Total,"",Dose 2,21252,"",2266728,"",All vaccinations
20210606,S92000003,Total,4439078,Dose 2,21223,0.478094775536722,2263023,50.9795727851595,18 years and over
20210606,S92000003,Total,2875396,Dose 2,19187,0.66728200220074,2005531,69.7479929720985,40 years and over
20210606,S92000003,Total,4549217,Dose 2,21251,0.467135333399132,2266709,49.8263547331332,16 years and over
20210607,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,1442,"",2102160,"",All vaccinations
20210607,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,30119,"",1459874,"",All vaccinations
20210607,S92000003,Moderna (Spikevax),"",Dose 1,1502,"",44847,"",All vaccinations
20210607,S92000003,Moderna (Spikevax),"",Dose 2,122,"",238,"",All vaccinations
20210607,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,14727,"",1266414,"",All vaccinations
20210607,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,1248,"",838105,"",All vaccinations
20210607,S92000003,Total,"",Dose 1,17671,"",3413421,"",All vaccinations
20210607,S92000003,Total,4439078,Dose 1,17524,0.39476666100483,3404524,76.6943946468163,18 years and over
20210607,S92000003,Total,2875396,Dose 1,1669,0.058044178958307,2778417,96.6272819465562,40 years and over
20210607,S92000003,Total,4549217,Dose 1,17668,0.388374526869129,3413351,75.0316153307261,16 years and over
20210607,S92000003,Total,"",Dose 2,31489,"",2298217,"",All vaccinations
20210607,S92000003,Total,4439078,Dose 2,31458,0.708660672328803,2294481,51.6882334574883,18 years and over
20210607,S92000003,Total,2875396,Dose 2,28082,0.976630697128326,2033613,70.7246236692268,40 years and over
20210607,S92000003,Total,4549217,Dose 2,31489,0.692185050746096,2298198,50.5185397838793,16 years and over
20210608,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,1109,"",2103269,"",All vaccinations
20210608,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,30290,"",1490164,"",All vaccinations
20210608,S92000003,Moderna (Spikevax),"",Dose 1,2477,"",47324,"",All vaccinations
20210608,S92000003,Moderna (Spikevax),"",Dose 2,131,"",369,"",All vaccinations
20210608,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,14688,"",1281102,"",All vaccinations
20210608,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,1648,"",839753,"",All vaccinations
20210608,S92000003,Total,"",Dose 1,18274,"",3431695,"",All vaccinations
20210608,S92000003,Total,4439078,Dose 1,18179,0.409521977311505,3422703,77.1039166241278,18 years and over
20210608,S92000003,Total,2875396,Dose 1,1310,0.0455589421422302,2779727,96.6728408886985,40 years and over
20210608,S92000003,Total,4549217,Dose 1,18274,0.401695500566361,3431625,75.4333108312925,16 years and over
