Date,CA,CAName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,PositivePillar1,PositivePillar2
20201209,S12000029,South Lanarkshire,62,10358,3228.601708122935,129.35602518546224,5,393,122.49859734430521,290,65472,20407.705255283337,1450,79,5.448275862068966,6.596026490066226,342,1108,18,61
20201209,S12000030,Stirling,13,1484,1577.3809523809523,91.41156462585033,0,58,61.64965986394557,106,19466,20690.901360544216,393,14,3.5623409669211195,4.345991561181434,135,258,2,12
20201209,S12000033,Aberdeen City,57,3032,1323.670653977124,116.12677900986641,0,116,50.641753252422944,224,43579,19025.14624989086,1035,62,5.990338164251208,5.875275716863846,576,459,13,49
20201209,S12000034,Aberdeenshire,44,1988,762.3283994171331,84.36229772221796,0,81,31.06066416136207,208,41963,16091.341360533785,1258,51,4.054054054054054,4.665049449524164,570,688,15,36
20201209,S12000035,Argyll and Bute,4,759,888.4466814936206,36.287018611728904,1,48,56.18635139880603,76,14079,16480.159194662298,382,5,1.3089005235602094,2.3872679045092835,143,239,3,2
20201209,S12000036,City of Edinburgh,91,8261,1565.7101701982485,93.24892915355748,3,341,64.62984723854288,549,89552,16972.82134869793,2148,97,4.515828677839851,4.860800286456001,529,1619,10,87
20201209,S12000038,Renfrewshire,48,5102,2844.0827247895645,139.91861307765205,2,194,108.14426668153186,205,37447,20874.630692903727,1280,63,4.921875,5.556468847608088,517,763,23,40
20201209,S12000039,West Dunbartonshire,9,2175,2462.0783337106636,73.57935250169798,0,109,123.38691419515509,71,19076,21593.84197419063,366,11,3.0054644808743167,3.8315789473684214,235,131,3,8
20201209,S12000040,West Lothian,33,3808,2071.5917745620714,121.85833968012184,1,181,98.46589054509846,158,32048,17434.446741377436,571,35,6.129597197898424,6.613756613756613,162,409,13,22
20201209,S12000041,Angus,13,1284,1108.6168192022103,58.711794163356934,0,62,53.53134173717838,83,19452,16795.026765670867,497,14,2.8169014084507045,3.1864673485444537,77,420,5,9
20201209,S12000042,Dundee City,41,3449,2317.5648434350223,121.62343770998523,1,154,103.48071495766699,142,28872,19400.61819647897,741,42,5.668016194331984,5.514705882352941,159,582,4,38
20201209,S12000045,East Dunbartonshire,21,2741,2520.4597701149423,103.9080459770115,1,130,119.54022988505746,100,21172,19468.505747126437,468,30,6.41025641025641,5.201465201465202,226,242,10,20
20201209,S12000047,Fife,80,4926,1316.6546387619276,120.54633416192233,2,173,46.24061155213429,362,62913,16815.8126854302,1571,85,5.410566518141311,6.101652789859575,271,1300,19,66
20201209,S12000048,Perth and Kinross,11,1756,1155.9476005529589,73.06958067276678,0,77,50.68790731354091,97,26674,17559.08103482325,590,13,2.2033898305084745,3.7913254473764026,118,472,2,11
20201209,S12000049,Glasgow City,137,21707,3414.983323894028,145.36530111383803,2,735,115.63148952237114,847,131854,20743.502611541124,3297,163,4.943888383378829,5.8715500052471405,1585,1712,40,123
20201209,S12000050,North Lanarkshire,81,10549,3092.278829805945,141.29096558597644,0,349,102.30403939731488,306,68141,19974.497273846515,1354,104,7.680945347119645,7.4567071594727325,664,690,32,72
20201210,S12000005,Clackmannanshire,8,934,1821.0177422499512,196.91947748099048,0,39,76.0382140768181,63,11923,23246.24683174108,277,10,3.6101083032490973,4.388597149287322,129,148,4,6
20201210,S12000006,Dumfries and Galloway,2,1191,803.1559781509205,23.602400701328477,0,70,47.204801402656955,64,26458,17842.066221592824,393,3,0.7633587786259541,1.3303049967553537,168,225,1,2
20201210,S12000008,East Ayrshire,27,2757,2267.2697368421054,158.7171052631579,1,110,90.46052631578948,100,23741,19523.848684210527,495,29,5.858585858585859,4.174050009844458,168,327,7,22
20201210,S12000010,East Lothian,16,1227,1137.1640407784987,120.48192771084338,0,64,59.31417979610751,96,17485,16204.819277108434,284,19,6.690140845070422,5.39622641509434,108,176,3,16
20201210,S12000011,East Renfrewshire,14,2388,2485.946283572767,125.96293982927337,0,101,105.14261919633563,86,18770,19539.870914012074,334,20,5.9880239520958085,7.101123595505618,112,222,7,13
20201210,S12000013,Na h-Eileanan Siar,0,85,320.75471698113205,15.09433962264151,0,1,3.7735849056603774,18,3578,13501.88679245283,105,0,0,0.8532423208191127,31,74,0,0
20201210,S12000014,Falkirk,18,2279,1419.4070752366717,102.14250124564025,0,109,67.88739412057798,187,28944,18026.905829596413,662,21,3.1722054380664653,4.1657129777981226,237,425,8,13
20201210,S12000017,Highland,6,862,366.1385549844964,16.140678758017245,0,33,14.016905237225501,176,34788,14776.36664826063,827,6,0.7255139056831923,0.914560770156438,193,634,2,4
20201210,S12000018,Inverclyde,15,1108,1437.8406436542955,68.77757591487153,0,75,97.32675837010122,51,16058,20838.307812094474,348,17,4.885057471264368,2.8083028083028085,118,230,1,16
20201210,S12000019,Midlothian,32,1522,1633.923778851315,126.67740203972089,0,111,119.16264090177134,78,16702,17930.220075147612,329,37,11.246200607902736,6.016330038676408,75,254,5,32
20201210,S12000020,Moray,3,296,309.2675791453349,20.896458050360465,0,15,15.672343537770347,63,13820,14439.45251279908,181,3,1.6574585635359116,1.358695652173913,111,70,1,2
20201210,S12000021,North Ayrshire,45,2679,1995.5307262569831,169.08752327746743,1,134,99.81378026070763,182,23781,17713.96648044693,616,50,8.116883116883116,6.264265787471468,199,417,7,43
20201210,S12000023,Orkney Islands,0,37,165.17857142857144,0,0,2,8.928571428571429,6,2650,11830.357142857143,9,0,0,0,8,1,0,0
20201210,S12000026,Scottish Borders,18,998,866.0187434918431,62.47830614370011,1,50,43.38771259979174,112,18268,15852.134675459909,493,19,3.8539553752535496,3.6127836961556277,121,372,8,11
20201210,S12000027,Shetland Islands,0,75,327.9405334499344,0,0,6,26.23524267599475,8,4241,18543.94403148229,30,0,0,0,9,21,0,0
20201210,S12000028,South Ayrshire,9,2070,1845.9069020866775,110.5760656322454,1,131,116.8182628856786,94,21431,19110.932762618155,472,13,2.754237288135593,3.505718547986077,165,307,7,6
20201210,S12000029,South Lanarkshire,67,10425,3249.4856929119132,130.29112898198366,5,398,124.0571036718409,261,65733,20489.0592855807,1234,86,6.9692058346839545,6.744435505497452,436,798,45,41
20201210,S12000030,Stirling,9,1493,1586.9472789115646,95.66326530612244,0,58,61.64965986394557,91,19557,20787.627551020407,333,10,3.003003003003003,4.389632107023411,107,226,2,8
20201210,S12000033,Aberdeen City,44,3076,1342.879594865974,116.99991268663231,0,116,50.641753252422944,177,43756,19102.41858028464,847,51,6.02125147579693,6.066102378073357,447,400,13,38
20201210,S12000034,Aberdeenshire,26,2014,772.2984891479408,83.59536774292506,1,82,31.44412915100851,205,42168,16169.951683411304,720,32,4.444444444444445,4.787540857527398,268,452,10,22
20201210,S12000035,Argyll and Bute,3,762,891.9583284560458,28.093175699403016,1,49,57.35690038628117,49,14128,16537.516095048577,267,3,1.1235955056179776,1.8838304552590266,153,114,1,2
20201210,S12000036,City of Edinburgh,95,8356,1583.7155528600128,96.09188431067814,4,345,65.38796861377507,496,90048,17066.828399226717,1955,103,5.268542199488492,4.845853234910986,581,1374,20,83
20201210,S12000038,Renfrewshire,23,5125,2856.903952282736,129.3271642789453,1,195,108.701711355148,168,37615,20968.28139807124,722,41,5.678670360110803,5.469798657718121,227,495,16,25
20201210,S12000039,West Dunbartonshire,13,2188,2476.794204211003,75.84333257867331,0,109,123.38691419515509,84,19160,21688.92913742359,442,18,4.072398190045249,3.746877601998335,258,184,6,12
20201210,S12000040,West Lothian,18,3826,2081.383962572081,113.6981830051137,1,182,99.00990099009901,127,32175,17503.536067892503,597,19,3.1825795644891124,6.055818852027383,253,344,1,18
20201210,S12000041,Angus,9,1293,1116.3874978414783,63.02883785183906,0,62,53.53134173717838,93,19545,16875.323778276634,368,10,2.717391304347826,3.3099688473520246,94,274,1,9
20201210,S12000042,Dundee City,37,3486,2342.427093132643,129.6868700443489,0,154,103.48071495766699,150,29022,19501.411100658515,674,39,5.786350148367952,5.714285714285714,242,432,4,35
20201210,S12000045,East Dunbartonshire,11,2752,2530.574712643678,101.14942528735632,0,130,119.54022988505746,118,21290,19577.011494252874,452,14,3.0973451327433628,5.037783375314862,165,287,2,12
20201210,S12000047,Fife,79,5005,1337.7702937481624,126.15935637345306,1,174,46.50789832411194,303,63216,16896.800577339425,1262,85,6.735340729001585,6.365221723966119,207,1055,33,52
20201210,S12000048,Perth and Kinross,35,1791,1178.9875584227502,84.91870186294517,2,79,52.00447633467184,126,26800,17642.0248831545,502,35,6.97211155378486,4.380012338062924,137,365,9,26
20201210,S12000049,Glasgow City,144,21851,3437.637656535146,146.93851865836007,2,737,115.94613303127558,582,132436,20835.06387263231,2678,157,5.862584017923824,5.955455132343447,1308,1370,29,128
20201210,S12000050,North Lanarkshire,64,10613,3111.039455941842,139.82529166910945,1,350,102.59717418068827,300,68441,20062.43770885853,1187,77,6.486941870261162,7.500986971969996,587,600,20,57
20201211,S12000005,Clackmannanshire,12,946,1844.414115812049,191.07038409046598,0,39,76.0382140768181,57,11980,23357.379606161045,180,13,7.222222222222221,4.833836858006042,53,127,0,13
20201211,S12000006,Dumfries and Galloway,4,1195,805.8533953739294,23.602400701328477,0,70,47.204801402656955,80,26538,17896.014566053003,424,4,0.9433962264150944,1.2625445127873098,184,240,0,4
20201211,S12000008,East Ayrshire,29,2786,2291.1184210526317,163.65131578947367,2,112,92.10526315789474,113,23854,19616.776315789473,478,30,6.2761506276150625,4.476996080049515,178,300,5,25
20201211,S12000010,East Lothian,22,1249,1157.5532900834107,126.96941612604263,0,64,59.31417979610751,84,17569,16282.669138090825,403,23,5.707196029776675,5.695963787250094,234,169,0,23
20201211,S12000011,East Renfrewshire,16,2404,2502.6025400791173,130.12700395586091,1,102,106.1836352279825,108,18878,19652.30064542994,317,22,6.940063091482649,7.004405286343612,100,217,5,17
20201211,S12000013,Na h-Eileanan Siar,0,85,320.75471698113205,15.09433962264151,0,1,3.7735849056603774,19,3597,13573.584905660377,42,1,2.380952380952381,0.8169934640522877,40,2,1,0
20201211,S12000014,Falkirk,12,2291,1426.8809167912307,99.6512207274539,1,110,68.51021425012456,121,29065,18102.26706527155,596,15,2.5167785234899327,3.9990911156555327,287,309,4,11
20201211,S12000017,Highland,10,872,370.3861020260799,19.963471095442383,0,33,14.016905237225501,138,34926,14834.982797434483,406,11,2.70935960591133,1.1802311285960165,174,232,0,11
20201211,S12000018,Inverclyde,3,1111,1441.7337139890994,63.58681546846613,0,75,97.32675837010122,57,16115,20912.27614845575,312,4,1.282051282051282,2.6272577996715927,143,169,1,3
20201211,S12000019,Midlothian,22,1544,1657.541599570585,144.92753623188406,0,111,119.16264090177134,120,16822,18059.044551798175,410,23,5.609756097560976,6.186817630408411,208,202,4,19
20201211,S12000020,Moray,2,298,311.3572249503709,20.896458050360465,0,15,15.672343537770347,60,13880,14502.141886950163,148,2,1.3513513513513513,1.3577732518669383,89,59,0,2
20201211,S12000021,North Ayrshire,36,2715,2022.3463687150836,175.0465549348231,1,135,100.5586592178771,158,23939,17831.657355679705,644,41,6.366459627329192,6.325375338419886,244,400,10,31
20201211,S12000023,Orkney Islands,0,37,165.17857142857144,0,0,2,8.928571428571429,13,2663,11888.392857142857,22,0,0,0,22,0,0,0
20201211,S12000026,Scottish Borders,19,1017,882.506074279764,77.2301284276293,0,50,43.38771259979174,105,18373,15943.248871919472,421,20,4.750593824228028,4.196113074204947,140,281,11,9
20201211,S12000027,Shetland Islands,0,75,327.9405334499344,0,0,6,26.23524267599475,24,4265,18648.885002186267,40,0,0,0,31,9,0,0
20201211,S12000028,South Ayrshire,14,2084,1858.3912965935438,111.46780809702157,1,132,117.7100053504548,83,21514,19184.947387194577,413,17,4.116222760290557,3.7621678505656404,165,248,4,13
20201211,S12000029,South Lanarkshire,58,10483,3267.564366311327,134.96664796459075,0,398,124.0571036718409,265,65998,20571.66012094009,1076,73,6.784386617100371,6.781863063531246,367,709,17,56
20201211,S12000030,Stirling,4,1497,1591.1989795918366,93.53741496598639,0,58,61.64965986394557,101,19658,20894.982993197278,290,6,2.0689655172413794,4.229979466119096,111,179,3,3
20201211,S12000033,Aberdeen City,36,3112,1358.5960010477604,122.2387147472278,0,116,50.641753252422944,180,43936,19181.000611193573,609,37,6.075533661740558,6.1309523809523805,277,332,6,31
20201211,S12000034,Aberdeenshire,24,2038,781.5016488994554,84.36229772221796,2,84,32.21105913030141,233,42401,16259.299025998927,665,27,4.06015037593985,4.743975903614458,231,434,6,21
20201211,S12000035,Argyll and Bute,5,767,897.8110733934215,31.604822661828397,0,49,57.35690038628117,51,14179,16597.21409340981,225,8,3.5555555555555554,1.9881783987103707,163,62,4,4
20201211,S12000036,City of Edinburgh,67,8423,1596.4140858951519,101.77779462491945,3,348,65.95655964519919,526,90574,17166.521360069746,1774,69,3.8895152198421648,4.956640027206258,675,1099,12,57
20201211,S12000038,Renfrewshire,45,5170,2881.9889625954625,131.5569429734099,0,195,108.701711355148,147,37762,21050.225765092815,709,58,8.180535966149506,5.4921061471279815,332,377,22,36
20201211,S12000039,West Dunbartonshire,10,2198,2488.1141045958793,81.50328277111161,1,110,124.51890423364274,65,19225,21762.50848992529,276,14,5.072463768115942,3.90785684903332,147,129,4,10
20201211,S12000040,West Lothian,23,3849,2093.896202807094,114.78620389511478,2,184,100.09792188010009,119,32294,17568.27331084757,486,23,4.732510288065844,5.87012987012987,179,307,4,19
20201211,S12000041,Angus,10,1303,1125.0215852184424,66.48247280262477,0,62,53.53134173717838,91,19636,16953.89397340701,508,10,1.968503937007874,3.185185185185185,229,279,2,8
20201211,S12000042,Dundee City,28,3514,2361.241768579492,134.390538906061,0,154,103.48071495766699,141,29163,19596.156430587285,706,33,4.674220963172805,5.87293112653497,407,299,7,26
20201211,S12000045,East Dunbartonshire,17,2769,2546.206896551724,99.3103448275862,0,130,119.54022988505746,69,21359,19640.459770114943,314,17,5.414012738853503,4.968715495031285,140,174,2,15
20201211,S12000047,Fife,80,5085,1359.1532355063748,135.514393392671,1,175,46.775185096089594,321,63537,16982.599631144254,1086,88,8.103130755064457,6.6961000735835174,259,827,10,78
20201211,S12000048,Perth and Kinross,37,1828,1203.3440853136726,98.08439207425448,1,80,52.662760845237315,165,26965,17750.6418273978,558,39,6.989247311827956,4.859868813357186,324,234,11,28
20201211,S12000049,Glasgow City,138,21989,3459.3480586495502,149.92763199295197,2,739,116.26077654017999,578,133014,20925.995846705682,2271,168,7.397622192866579,6.161731828343966,1106,1165,35,133
20201211,S12000050,North Lanarkshire,79,10692,3134.19710382834,141.29096558597644,2,352,103.18344374743508,233,68674,20130.738113384534,931,97,10.41890440386681,7.622030801357347,439,492,27,70
20201212,S12000005,Clackmannanshire,9,955,1861.9613959836224,179.37219730941703,0,39,76.0382140768181,32,12012,23419.769935659973,156,11,7.051282051282051,4.953703703703704,76,80,2,9
20201212,S12000006,Dumfries and Galloway,1,1196,806.5277496796816,20.904983478319508,0,70,47.204801402656955,76,26614,17947.265493290175,219,1,0.45662100456621,1.1089367253750815,161,58,0,1
20201212,S12000008,East Ayrshire,23,2809,2310.032894736842,164.4736842105263,0,112,92.10526315789474,69,23923,19673.519736842103,278,24,8.633093525179856,4.912440300204685,130,148,11,13
20201212,S12000010,East Lothian,18,1267,1174.2354031510658,132.5301204819277,0,64,59.31417979610751,71,17640,16348.470806302132,183,20,10.92896174863388,5.851658591129333,75,108,3,17
20201212,S12000011,East Renfrewshire,14,2418,2517.1767645221735,135.33208411409535,0,102,106.1836352279825,51,18929,19705.39246304393,191,17,8.900523560209423,7.045354469396742,71,120,4,13
20201212,S12000013,Na h-Eileanan Siar,0,85,320.75471698113205,15.09433962264151,0,1,3.7735849056603774,12,3609,13618.867924528302,19,0,0,0.8347245409015025,19,0,0,0
20201212,S12000014,Falkirk,13,2304,1434.9775784753363,94.04583956153463,0,110,68.51021425012456,87,29152,18156.452416542103,335,13,3.880597014925373,3.697144122205003,195,140,4,9
20201212,S12000017,Highland,3,875,371.660366138555,20.38822579960073,0,33,14.016905237225501,92,35018,14874.060230217052,193,4,2.072538860103627,1.2171372930866602,93,100,1,3
20201212,S12000018,Inverclyde,3,1114,1445.6267843239034,59.693745133662084,0,75,97.32675837010122,34,16149,20956.397612250195,127,3,2.3622047244094486,2.399669011170873,86,41,0,3
20201212,S12000019,Midlothian,17,1561,1675.7917337627482,156.73644659151904,2,113,121.30971551261406,80,16902,18144.927536231884,220,19,8.636363636363637,6.370656370656371,85,135,3,16
20201212,S12000020,Moray,4,302,315.53651656044303,21.941280952878486,0,15,15.672343537770347,66,13946,14571.100198516351,107,4,3.7383177570093453,1.4227642276422763,54,53,0,4
20201212,S12000021,North Ayrshire,26,2741,2041.7132216014897,177.28119180633146,0,135,100.5586592178771,105,24044,17909.869646182495,330,28,8.484848484848486,6.307842182172431,166,164,6,22
20201212,S12000023,Orkney Islands,0,37,165.17857142857144,0,0,2,8.928571428571429,6,2669,11915.17857142857,9,0,0,0,9,0,0,0
20201212,S12000026,Scottish Borders,16,1033,896.3901423116973,86.77542519958348,2,52,45.12322110378341,68,18441,16002.25616105519,174,16,9.195402298850574,4.506437768240343,92,82,2,14
20201212,S12000027,Shetland Islands,0,75,327.9405334499344,0,0,6,26.23524267599475,4,4269,18666.375163970268,11,0,0,0,10,1,0,0
20201212,S12000028,South Ayrshire,21,2105,1877.1178883538432,117.7100053504548,1,133,118.60174781523095,77,21591,19253.611556982345,288,22,7.638888888888889,4.270361990950226,119,169,5,17
20201212,S12000029,South Lanarkshire,31,10514,3277.227105542049,126.550713795898,3,401,124.99220746836234,173,66171,20625.584439872826,483,41,8.488612836438923,6.447419732224099,164,319,11,30
20201212,S12000030,Stirling,6,1503,1597.576530612245,73.34183673469389,0,58,61.64965986394557,51,19709,20949.192176870747,161,6,3.7267080745341614,3.4166666666666665,91,70,5,1
20201212,S12000033,Aberdeen City,33,3145,1373.002706714398,130.09691783812102,3,119,51.95145376757182,151,44087,19246.9222037894,387,35,9.043927648578812,6.3671875,120,267,4,31
20201212,S12000034,Aberdeenshire,30,2068,793.0055985888489,86.66308766009664,0,84,32.21105913030141,148,42549,16316.0518444666,365,31,8.493150684931507,4.771630152246565,160,205,5,26
20201212,S12000035,Argyll and Bute,3,770,901.3227203558469,32.77537164930352,0,49,57.35690038628117,34,14213,16637.01275898396,96,3,3.125,1.940700808625337,58,38,0,3
20201212,S12000036,City of Edinburgh,81,8504,1611.7660437436034,107.84276562677685,0,348,65.95655964519919,418,90992,17245.74504378151,1132,93,8.215547703180212,5.111056064734539,349,783,12,81
20201212,S12000038,Renfrewshire,23,5193,2894.8101900886336,128.212274931713,3,198,110.37404537599643,123,37885,21118.7914599476,380,28,7.368421052631578,5.34804753820034,135,245,3,25
20201212,S12000039,West Dunbartonshire,12,2210,2501.6979850577313,84.8992528865746,0,110,124.51890423364274,56,19281,21825.899932080596,165,13,7.878787878787878,4.054613156805957,77,88,2,11
20201212,S12000040,West Lothian,18,3867,2103.688390817104,110.43412033511044,3,187,101.72995321510172,103,32397,17624.306386682627,335,20,5.970149253731343,5.620608899297424,124,211,2,18
20201212,S12000041,Angus,7,1310,1131.0654463823173,63.02883785183906,0,62,53.53134173717838,64,19700,17009.15213261958,162,7,4.320987654320987,2.9563932002956395,74,88,2,5
20201212,S12000042,Dundee City,29,3543,2380.728396720871,143.12592393495498,0,154,103.48071495766699,113,29276,19672.08708506921,324,31,9.5679012345679,6.102311088029083,127,197,3,28
20201212,S12000045,East Dunbartonshire,11,2780,2556.32183908046,95.63218390804597,0,130,119.54022988505746,84,21443,19717.701149425287,280,15,5.357142857142857,4.66284074605452,143,137,3,12
20201212,S12000047,Fife,47,5132,1371.7157137893246,135.24710662069333,1,176,47.042471868067246,225,63762,17042.739154839226,619,51,8.239095315024231,6.666666666666667,159,460,7,44
20201212,S12000048,Perth and Kinross,19,1847,1215.8514910144163,102.03409913764729,1,81,53.32104535580278,123,27088,17831.61082219735,296,23,7.77027027027027,4.882301656495205,94,202,3,20
20201212,S12000049,Glasgow City,110,22099,3476.653451639293,148.35441444842994,3,742,116.7327418035366,430,133444,20993.644201120132,1489,130,8.730691739422431,6.172293750345361,598,891,19,111
20201212,S12000050,North Lanarkshire,47,10739,3147.9744386468897,138.06648296886908,1,353,103.47657853080847,179,68853,20183.20923960837,505,50,9.900990099009901,7.4093605800922875,183,322,7,43
20201213,S12000005,Clackmannanshire,8,963,1877.5589783583544,185.2212906999415,0,39,76.0382140768181,32,12044,23482.1602651589,157,8,5.095541401273886,5.424063116370808,104,53,4,4
20201213,S12000006,Dumfries and Galloway,3,1199,808.5508125969384,21.57933778407175,0,70,47.204801402656955,92,26706,18009.30608941938,212,3,1.4150943396226416,1.1074918566775245,164,48,0,3
20201213,S12000008,East Ayrshire,20,2829,2326.4802631578946,159.53947368421052,1,113,92.92763157894737,87,24010,19745.065789473683,278,24,8.633093525179856,5.238448233259204,158,120,13,11
20201213,S12000010,East Lothian,21,1288,1193.6978683966636,139.94439295644116,0,64,59.31417979610751,70,17710,16413.345690454124,200,21,10.5,6.085343228200371,75,125,4,17
20201213,S12000011,East Renfrewshire,12,2430,2529.6689569019363,136.37310014574226,2,104,108.26566729127629,51,18980,19758.48428065792,182,19,10.43956043956044,7.248263888888889,72,110,6,13
20201213,S12000013,Na h-Eileanan Siar,2,87,328.3018867924528,22.641509433962263,0,1,3.7735849056603774,18,3627,13686.792452830188,36,2,5.555555555555555,1.1570247933884297,34,2,2,0
20201213,S12000014,Falkirk,19,2323,1446.8111609367215,92.17737917289486,0,110,68.51021425012456,119,29271,18230.568011958145,308,22,7.142857142857142,3.8169694182570706,161,147,10,12
20201213,S12000017,Highland,5,880,373.78413965934675,20.38822579960073,0,33,14.016905237225501,125,35143,14927.154568236845,240,5,2.083333333333333,1.193032689095681,113,127,0,5
20201213,S12000018,Inverclyde,8,1122,1456.0083052167142,63.58681546846613,0,75,97.32675837010122,39,16188,21007.007526602647,144,8,5.555555555555555,2.5102880658436213,56,88,2,6
20201213,S12000019,Midlothian,22,1583,1699.4095544820182,167.4718196457327,4,117,125.6038647342995,82,16984,18232.957595276435,259,25,9.652509652509652,6.491097922848665,109,150,3,22
20201213,S12000020,Moray,1,303,316.581339462961,20.896458050360465,0,15,15.672343537770347,57,14003,14630.655103959878,113,1,0.8849557522123894,1.3297872340425532,59,54,0,1
20201213,S12000021,North Ayrshire,37,2778,2069.27374301676,182.49534450651768,1,136,101.30353817504654,91,24135,17977.653631284917,343,42,12.244897959183673,6.521739130434782,155,188,14,28
20201213,S12000023,Orkney Islands,0,37,165.17857142857144,0,0,2,8.928571428571429,11,2680,11964.285714285716,37,0,0,0,15,22,0,0
20201213,S12000026,Scottish Borders,11,1044,905.9354390836514,86.77542519958348,0,52,45.12322110378341,76,18517,16068.205484206874,178,11,6.179775280898876,4.417332772402188,80,98,1,10
20201213,S12000027,Shetland Islands,0,75,327.9405334499344,0,0,6,26.23524267599475,4,4273,18683.86532575426,31,0,0,0,13,18,0,0
20201213,S12000028,South Ayrshire,25,2130,1899.4114499732477,130.1943998573212,0,133,118.60174781523095,60,21651,19307.116104868914,247,28,11.336032388663968,4.967281380130874,99,148,9,19
20201213,S12000029,South Lanarkshire,39,10553,3289.383454896827,122.49859734430521,2,403,125.61560999937659,185,66356,20683.249173991648,487,47,9.650924024640657,6.306773942382559,157,330,15,32
20201213,S12000030,Stirling,5,1508,1602.8911564625848,74.4047619047619,0,58,61.64965986394557,61,19770,21014.030612244896,162,7,4.320987654320987,3.686036426712923,79,83,4,3
20201213,S12000033,Aberdeen City,49,3194,1394.3944817951628,138.3916877673972,0,119,51.95145376757182,139,44226,19307.604994324633,379,50,13.192612137203167,6.662804171494785,133,246,7,43
20201213,S12000034,Aberdeenshire,32,2100,805.276478257535,92.03159751514687,0,84,32.21105913030141,200,42749,16392.74484239589,409,33,8.06845965770171,4.9123447772096425,155,254,4,29
20201213,S12000035,Argyll and Bute,1,771,902.493269343322,31.604822661828397,0,49,57.35690038628117,23,14236,16663.93538569589,102,3,2.941176470588235,1.92102454642476,72,30,2,1
20201213,S12000036,City of Edinburgh,63,8567,1623.70645540351,107.08464425154467,1,349,66.14608998900724,404,91396,17322.31530267996,962,70,7.276507276507277,5.039202874877491,221,741,8,62
20201213,S12000038,Renfrewshire,22,5215,2907.073972908189,129.88460895256145,1,199,110.93149004961258,128,38013,21190.144378170466,432,37,8.564814814814815,5.438270562404999,232,200,19,18
20201213,S12000039,West Dunbartonshire,7,2217,2509.621915327145,84.8992528865746,0,110,124.51890423364274,32,19313,21862.123613312204,149,9,6.0402684563758395,3.965303593556382,86,63,3,6
20201213,S12000040,West Lothian,23,3890,2116.200631052116,103.9059949951039,1,188,102.27396366010227,102,32499,17679.79545207268,284,28,9.859154929577464,5.493630573248407,100,184,4,24
20201213,S12000041,Angus,3,1313,1133.6556725954067,62.16542911414263,1,63,54.394750474874805,60,19760,17060.956656881368,150,4,2.666666666666667,2.9086892488954343,90,60,2,2
20201213,S12000042,Dundee City,15,3558,2390.8076871388253,145.8137347130762,1,155,104.15266765219728,93,29369,19734.578685660526,277,15,5.415162454873646,6.048906048906049,101,176,0,15
20201213,S12000045,East Dunbartonshire,18,2798,2572.8735632183907,103.9080459770115,1,131,120.45977011494254,51,21494,19764.597701149425,218,20,9.174311926605505,4.85540878257765,102,116,3,17
20201213,S12000047,Fife,51,5183,1385.347339160185,137.11811402453694,3,179,47.844332184000216,254,64016,17110.62999492155,616,55,8.928571428571429,6.637702148201787,190,426,4,51
20201213,S12000048,Perth and Kinross,21,1868,1229.6754657362912,106.64209071160556,2,83,54.63761437693371,101,27189,17898.097557764468,263,25,9.505703422053232,4.951622083096187,118,145,8,17
20201213,S12000049,Glasgow City,99,22198,3492.228305330061,145.99458813164685,5,747,117.51935057579762,416,133860,21059.09005097225,1327,115,8.666164280331575,6.040454419506788,471,856,14,101
20201213,S12000050,North Lanarkshire,77,10816,3170.5458169666413,143.6360438529636,0,353,103.47657853080847,173,69026,20233.92155713197,565,78,13.805309734513274,7.593273778244876,182,383,10,68
20201214,S12000005,Clackmannanshire,12,975,1900.9553519204521,181.32189510625852,0,39,76.0382140768181,46,12090,23571.84636381361,325,13,4,5.3019145802650955,143,182,3,10
20201214,S12000006,Dumfries and Galloway,6,1205,812.5969384314519,20.230629172567266,0,70,47.204801402656955,110,26816,18083.485063052125,417,7,1.6786570743405276,1.0974393082806784,238,179,2,5
20201214,S12000008,East Ayrshire,45,2874,2363.486842105263,170.23026315789474,2,115,94.57236842105263,133,24143,19854.440789473683,509,47,9.233791748526523,6.059789927282521,210,299,18,29
20201214,S12000010,East Lothian,33,1321,1224.2817423540316,147.35866543095457,0,64,59.31417979610751,128,17838,16531.974050046338,605,36,5.950413223140496,6.3609467455621305,383,222,10,26
20201214,S12000011,East Renfrewshire,22,2452,2552.5713095981678,132.2090360191547,1,105,109.30668332292316,108,19088,19870.914012075784,380,23,6.052631578947368,7.130358705161854,124,256,2,21
20201214,S12000013,Na h-Eileanan Siar,1,88,332.0754716981132,26.41509433962264,0,1,3.7735849056603774,24,3651,13777.35849056604,93,1,1.0752688172043012,1.3157894736842104,40,53,1,0
20201214,S12000014,Falkirk,24,2347,1461.7588440458396,90.9317389138017,0,110,68.51021425012456,194,29465,18351.395117090186,810,25,3.0864197530864197,3.7417294090805386,296,514,4,21
20201214,S12000017,Highland,6,886,376.3326678842968,20.81298050375908,0,33,14.016905237225501,205,35348,15014.229282589306,740,8,1.0810810810810811,1.2279888785912882,229,511,3,5
