Date,HB,HBName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2
20210314,S92000003,Scotland,443,209558,3833.8455909257227,73.472374679839,7,7575,138.5839736553238,2594,1403271,25672.72228320527,10260,504,4.912280701754386,3.237819901163536,4663,5597,26,"",4,"",64,440
20210315,S08000015,NHS Ayrshire and Arran,60,16041,4359.085844724042,102.72018261365798,0,704,191.3095464550667,380,95972,26080.056523275092,1815,63,3.4710743801652892,4.156896184182477,1179,636,,:,,:,9,54
20210315,S08000016,NHS Borders,2,2733,2371.572370704617,14.75182228392919,0,103,89.37868795557098,83,27340,23724.401249566123,372,2,0.5376344086021506,0.9921671018276762,282,90,,:,,:,0,2
20210315,S08000017,NHS Dumfries and Galloway,1,4067,2742.598961494369,15.510149032301571,0,141,95.08395711106616,55,40274,27158.945309865805,471,1,0.21231422505307856,0.8254716981132075,402,69,,:,,:,0,1
20210315,S08000019,NHS Forth Valley,29,11490,3755.7611218252537,87.9286111201909,0,443,144.8043670120616,309,87610,28637.269963717186,1931,32,1.657172449508027,3.349479542409564,1321,610,,:,,:,4,28
20210315,S08000020,NHS Grampian,19,13571,2317.650072581334,32.61890530270686,0,451,77.0216036205277,408,138308,23620.186149773715,2493,24,0.9626955475330927,1.555440337752759,1854,639,,:,,:,4,20
20210315,S08000022,NHS Highland,13,4771,1486.9413451349496,33.65953998628685,0,169,52.67094683039332,266,69475,21652.74574580814,1298,17,1.3097072419106317,1.6843849233742925,950,348,,:,,:,7,10
20210315,S08000024,NHS Lothian,115,29007,3178.8841521550917,64.00070137754933,1,1105,121.09721750375347,803,222499,24383.719273635877,4317,124,2.8723650683344917,3.034993901866967,2743,1574,,:,,:,12,112
20210315,S08000025,NHS Orkney,0,71,316.9642857142857,0,0,3,13.392857142857144,19,3453,15415.178571428572,93,0,0,0,87,6,,:,,:,0,0
20210315,S08000026,NHS Shetland,5,219,957.5863576738085,26.23524267599475,0,9,39.35286401399213,20,6070,26541.320507214696,201,5,2.4875621890547266,1.0256410256410255,166,35,,:,,:,5,0
20210315,S08000028,NHS Western Isles,0,292,1101.8867924528302,0,0,7,26.41509433962264,16,5331,20116.98113207547,158,1,0.6329113924050633,0.267379679144385,157,1,,:,,:,1,0
20210315,S08000029,NHS Fife,64,10386,2776.040413759923,77.5131638735199,0,374,99.9652527196429,342,88036,23530.85825782482,2003,66,3.2950574138791815,3.4606338895733,1203,800,,:,,:,14,52
20210315,S08000030,NHS Tayside,43,13662,3279.7983435361903,51.614452046573035,0,576,138.2787180410515,335,103542,24857.039971191934,1635,46,2.8134556574923546,2.31004200076365,1086,549,,:,,:,9,37
20210315,S08000031,NHS Greater Glasgow and Clyde,230,65550,5530.525463197327,113.73223988390536,0,2186,184.43521987108096,1067,336373,28380.159292632718,5948,250,4.203093476798924,4.440451001420249,3711,2237,,:,,:,20,230
20210315,S08000032,NHS Lanarkshire,108,38387,5798.990875581606,103.93377243337967,0,1305,197.14182125808205,648,183739,27756.813100489457,3394,126,3.7124337065409545,4.197294130180036,2182,1212,,:,,:,22,104
20210315,S92000003,Scotland,689,210247,3846.450786681303,75.32016099524331,1,7576,138.60226856933772,4751,1408022,25759.641419685326,26181,757,2.8914098010007256,3.2821966341895483,17339,8842,40,"",4,"",107,650
20210316,S08000015,NHS Ayrshire and Arran,47,16088,4371.857930922036,97.01350580178809,1,705,191.58129296991766,338,96310,26171.906845294707,2065,48,2.324455205811138,3.916505272218636,1526,539,,:,,:,3,45
20210316,S08000016,NHS Borders,3,2736,2374.175633460604,17.355085039916695,0,103,89.37868795557098,72,27412,23786.879555709824,407,3,0.7371007371007371,1.1446409989594173,339,68,,:,,:,0,3
20210316,S08000017,NHS Dumfries and Galloway,5,4072,2745.9707330231304,11.464023197788118,0,141,95.08395711106616,99,40373,27225.706386135273,761,5,0.657030223390276,0.6576980568011959,684,77,,:,,:,4,1
20210316,S08000019,NHS Forth Valley,42,11532,3769.4897525577744,83.02552871571928,2,445,145.45811133265778,255,87865,28720.622364593208,1713,52,3.0356100408639812,3.221143919058435,1198,515,,:,,:,12,40
20210316,S08000020,NHS Grampian,23,13594,2321.578003586372,32.10656647596277,2,453,77.3631628383571,435,138743,23694.475279651608,2802,23,0.820842255531763,1.5093506111029305,2250,552,,:,,:,3,20
20210316,S08000022,NHS Highland,10,4781,1490.0579692077542,33.34787757900642,0,169,52.67094683039332,210,69685,21718.19485133703,1515,13,0.8580858085808581,1.6558089033659067,1276,239,,:,,:,3,10
20210316,S08000024,NHS Lothian,117,29124,3191.706210479019,68.49390130302797,0,1105,121.09721750375347,748,223247,24465.69277471534,4059,124,3.054939640305494,3.17820133234641,2614,1445,,:,,:,10,114
20210316,S08000025,NHS Orkney,0,71,316.9642857142857,0,0,3,13.392857142857144,12,3465,15468.75,65,0,0,0,59,6,,:,,:,0,0
20210316,S08000026,NHS Shetland,1,220,961.9588981198076,30.607783121993876,0,9,39.35286401399213,16,6086,26611.28115435068,125,1,0.8,1.1235955056179776,105,20,,:,,:,0,1
20210316,S08000028,NHS Western Isles,0,292,1101.8867924528302,0,0,7,26.41509433962264,19,5350,20188.67924528302,164,0,0,0.2680965147453083,164,0,,:,,:,0,0
20210316,S08000029,NHS Fife,32,10418,2784.593590463208,76.17673001363163,0,374,99.9652527196429,304,88340,23612.113436506028,1764,33,1.870748299319728,3.307607497243661,1293,471,,:,,:,4,29
20210316,S08000030,NHS Tayside,60,13722,3294.2023766654665,57.135998079462254,0,576,138.2787180410515,281,103823,24924.49885968071,2420,61,2.520661157024793,2.454102660172349,1936,484,,:,,:,2,59
20210316,S08000031,NHS Greater Glasgow and Clyde,160,65710,5544.024838851204,108.07937632884479,3,2189,184.68833316459114,1036,337409,28467.567749991562,6156,184,2.9889538661468484,4.2129308350682395,4135,2021,,:,,:,26,158
20210316,S08000032,NHS Lanarkshire,72,38459,5809.867665719983,99.25071001268958,3,1308,197.59502084718113,593,184332,27846.395552601367,3153,90,2.8544243577545196,3.9955780164245107,2068,1085,,:,,:,21,69
20210316,S92000003,Scotland,572,210819,3856.915477497256,73.8382729601171,11,7587,138.8035126234907,4418,1412440,25840.468349798757,27225,637,2.3397612488521577,3.184986670605696,19666,7559,26,"",2,"",88,549
20210317,S08000015,NHS Ayrshire and Arran,44,16132,4383.814777575478,98.37223837604282,0,705,191.58129296991766,276,96586,26246.90888339357,1509,46,3.0483764082173623,3.930917567281204,1028,481,,:,,:,12,34
20210317,S08000016,NHS Borders,1,2737,2375.0433877125997,15.619576535925027,0,103,89.37868795557098,66,27478,23844.151336341547,271,1,0.36900369003690037,1.0346611484738748,185,86,,:,,:,0,1
20210317,S08000017,NHS Dumfries and Galloway,0,4072,2745.9707330231304,10.115314586283633,1,142,95.75831141681839,86,40459,27283.700856429972,507,0,0,0.5216324025774778,452,55,,:,,:,0,0
20210317,S08000019,NHS Forth Valley,26,11558,3777.9884287255254,78.12244631124767,0,445,145.45811133265778,213,88078,28790.246134736703,1311,32,2.440884820747521,3.0218068535825546,849,462,,:,,:,7,25
20210317,S08000020,NHS Grampian,41,13635,2328.5799675518742,32.10656647596277,0,453,77.3631628383571,403,139146,23763.299462044233,2046,45,2.1994134897360706,1.4842027920646583,1343,703,,:,,:,7,38
20210317,S08000022,NHS Highland,12,4793,1493.7979180951195,30.854578320762947,0,169,52.67094683039332,171,69856,21771.489122981984,1199,15,1.2510425354462051,1.5667949422759757,977,222,,:,,:,2,13
20210317,S08000024,NHS Lothian,141,29265,3207.158434612982,74.95972558603381,1,1106,121.20680774583832,727,223974,24545.364880711022,3234,151,4.669140383426098,3.4474801550673804,1868,1366,,:,,:,17,134
20210317,S08000025,NHS Orkney,0,71,316.9642857142857,0,0,3,13.392857142857144,9,3474,15508.92857142857,97,0,0,0,96,1,,:,,:,0,0
20210317,S08000026,NHS Shetland,1,221,966.3314385658067,34.980323567993004,0,9,39.35286401399213,7,6093,26641.888937472675,102,1,0.9803921568627451,1.24804992199688,74,28,,:,,:,1,0
20210317,S08000028,NHS Western Isles,0,292,1101.8867924528302,0,0,7,26.41509433962264,8,5358,20218.867924528302,176,0,0,0.1287001287001287,173,3,,:,,:,0,0
20210317,S08000029,NHS Fife,31,10449,2792.879480394515,75.37486969769866,0,374,99.9652527196429,298,88638,23691.764894555366,1441,34,2.359472588480222,3.2527377209151034,943,498,,:,,:,2,32
20210317,S08000030,NHS Tayside,37,13759,3303.0848637618537,61.21714079942383,1,577,138.51878525987277,267,104090,24988.59680710599,1602,43,2.6841448189762795,2.616874650772956,1087,515,,:,,:,2,41
20210317,S08000031,NHS Greater Glasgow and Clyde,150,65860,5556.680503526712,101.49843069758025,4,2193,185.02581755593803,917,338326,28544.93604670784,5381,186,3.4566065787028437,4.054525373481369,3442,1939,,:,,:,28,158
20210317,S08000032,NHS Lanarkshire,113,38572,5826.938183576047,99.40177654238927,1,1309,197.74608737688075,465,184797,27916.641488911715,2756,128,4.644412191582003,3.9970470364901924,1770,986,,:,,:,15,113
20210317,S92000003,Scotland,597,211416,3867.8375411635566,73.38090010976948,8,7595,138.94987193560192,3913,1416353,25912.05634833516,21705,683,3.146740382400368,3.1726949980667154,14299,7406,36,"",5,"",93,590
20210318,S08000015,NHS Ayrshire and Arran,37,16169,4393.869398624963,92.39381504932199,0,705,191.58129296991766,239,96825,26311.85630044295,1207,43,3.5625517812758902,3.8134223850048476,710,497,,:,,:,7,36
20210318,S08000016,NHS Borders,0,2737,2375.0433877125997,11.280805275945852,0,103,89.37868795557098,60,27538,23896.216591461296,295,1,0.3389830508474576,0.8234688625836336,226,69,,:,,:,1,0
20210318,S08000017,NHS Dumfries and Galloway,1,4073,2746.6450873288827,8.76660597477915,1,143,96.43266572257065,65,40524,27327.533886303863,515,2,0.3883495145631068,0.49520272361497986,305,210,,:,,:,2,0
20210318,S08000019,NHS Forth Valley,31,11589,3788.121465694767,72.89249174647796,1,446,145.78498349295592,254,88332,28873.271663452422,1661,37,2.227573750752559,2.822123802657328,853,808,,:,,:,7,30
20210318,S08000020,NHS Grampian,33,13668,2334.2156946460595,31.594227649218684,0,453,77.3631628383571,367,139513,23825.975578515925,2572,37,1.4385692068429239,1.4741297526089179,1247,1325,,:,,:,4,33
20210318,S08000022,NHS Highland,4,4797,1495.044567724241,23.68634295331297,0,169,52.67094683039332,190,70046,21830.704980365266,1175,7,0.5957446808510638,1.282051282051282,710,465,,:,,:,3,4
20210318,S08000024,NHS Lothian,102,29367,3218.3366393056363,75.06931582811866,1,1107,121.31639798792315,657,224631,24617.365669760766,3420,111,3.245614035087719,3.449076223191904,1566,1854,,:,,:,9,102
20210318,S08000025,NHS Orkney,0,71,316.9642857142857,0,0,3,13.392857142857144,5,3479,15531.25,13,0,0,0,13,0,,:,,:,0,0
20210318,S08000026,NHS Shetland,3,224,979.449059903804,48.09794490599038,0,9,39.35286401399213,9,6102,26681.241801486667,97,3,3.0927835051546393,1.676829268292683,63,34,,:,,:,0,3
20210318,S08000028,NHS Western Isles,0,292,1101.8867924528302,0,0,7,26.41509433962264,8,5366,20249.056603773584,97,0,0,0.1314060446780552,96,1,,:,,:,0,0
20210318,S08000029,NHS Fife,49,10498,2805.9765322214203,76.17673001363163,0,374,99.9652527196429,509,89147,23827.813861491995,1913,54,2.822791427077888,3.125644728698164,792,1121,,:,,:,4,50
20210318,S08000030,NHS Tayside,51,13810,3315.328291921738,66.73868683231305,0,577,138.51878525987277,288,104378,25057.736166126517,1853,56,3.0221262817053427,2.8448033048540045,905,948,,:,,:,4,52
20210318,S08000031,NHS Greater Glasgow and Clyde,138,65998,5568.323715028179,96.52053592521345,0,2193,185.02581755593803,829,339155,28614.879686814485,5830,155,2.6586620926243567,3.871797871096035,2904,2926,,:,,:,25,130
20210318,S08000032,NHS Lanarkshire,103,38675,5842.498036135114,97.89111124539247,0,1309,197.74608737688075,469,185266,27987.491691340867,3298,112,3.395997574287447,3.934512806971217,1363,1935,,:,,:,10,102
20210318,S92000003,Scotland,552,211968,3877.9363336992315,71.36845956824004,3,7598,139.0047566776436,3949,1420302,25984.302963776066,24030,618,2.571785268414482,3.0887514859912355,11759,12271,32,"",0,"",76,542
20210319,S08000015,NHS Ayrshire and Arran,39,16208,4404.467512704149,88.86111035625969,1,706,191.8530394847686,297,97122,26392.56501535368,1245,42,3.3734939759036147,3.6873790582670396,746,499,,:,,:,11,31
20210319,S08000016,NHS Borders,0,2737,2375.0433877125997,9.545296771954183,0,103,89.37868795557098,55,27593,23943.94307532107,301,0,0,0.6243496357960457,234,67,,:,,:,0,0
20210319,S08000017,NHS Dumfries and Galloway,4,4077,2749.3425045518916,8.092251669026908,0,143,96.43266572257065,84,40608,27384.17964798705,510,5,0.9803921568627451,0.48721071863580995,247,263,,:,,:,4,1
20210319,S08000019,NHS Forth Valley,38,11627,3800.542607786095,76.16121334945902,3,449,146.76559997385021,213,88545,28942.89543359592,1338,46,3.43796711509716,2.933250414593698,545,793,,:,,:,6,40
20210319,S08000020,NHS Grampian,24,13692,2338.314405260012,30.740329604645204,0,453,77.3631628383571,510,140023,23913.07317906242,2294,25,1.0897994768962511,1.4111747851002865,792,1502,,:,,:,1,24
20210319,S08000022,NHS Highland,12,4809,1498.7845166116063,23.68634295331297,0,169,52.67094683039332,168,70214,21883.064264788383,901,14,1.553829078801332,1.2963223897421445,498,403,,:,,:,0,14
20210319,S08000024,NHS Lothian,111,29478,3230.5011561770543,77.26112066981557,1,1108,121.425988230008,788,225419,24703.72278052362,3430,119,3.4693877551020407,3.484272698136532,1491,1939,,:,,:,17,102
20210319,S08000025,NHS Orkney,0,71,316.9642857142857,0,0,3,13.392857142857144,11,3490,15580.357142857143,25,0,0,0,17,8,,:,,:,0,0
20210319,S08000026,NHS Shetland,0,224,979.449059903804,48.09794490599038,0,9,39.35286401399213,20,6122,26768.692610406648,67,0,0,1.6641452344931922,44,23,,:,,:,0,0
20210319,S08000028,NHS Western Isles,0,292,1101.8867924528302,0,0,7,26.41509433962264,22,5388,20332.075471698114,68,1,1.4705882352941175,0.26420079260237783,65,3,,:,,:,1,0
20210319,S08000029,NHS Fife,36,10534,2815.598856012616,74.84029615374335,0,374,99.9652527196429,553,89700,23975.62344639564,1822,41,2.250274423710209,2.9451788491446345,578,1244,,:,,:,5,36
20210319,S08000030,NHS Tayside,45,13855,3326.1313167686953,71.05989677109591,0,577,138.51878525987277,277,104655,25124.234785740005,1888,49,2.5953389830508473,2.994123682492305,1013,875,,:,,:,3,46
20210319,S08000031,NHS Greater Glasgow and Clyde,139,66137,5580.051297627485,90.86767237015287,1,2194,185.11018865377477,852,340007,28686.763862171378,4761,155,3.25561856752783,3.69210775047259,2269,2492,,:,,:,12,143
20210319,S08000032,NHS Lanarkshire,94,38769,5856.698289926883,98.34431083449151,0,1309,197.74608737688075,577,185843,28074.657078977583,3277,104,3.1736344217271895,3.9067422810333965,1161,2116,,:,,:,11,93
20210319,S92000003,Scotland,542,212510,3887.852177094768,70.60007317965605,6,7604,139.11452616172704,4427,1424729,26065.294548115624,21978,603,2.743652743652744,3.0338830207408547,9713,12265,22,"",2,"",71,532
20210320,S08000015,NHS Ayrshire and Arran,21,16229,4410.174189516019,81.25220794043317,1,707,192.12478599961958,217,97339,26451.53400907633,723,24,3.319502074688797,3.4141087775982766,369,354,,:,,:,4,20
20210320,S08000016,NHS Borders,0,2737,2375.0433877125997,6.942034015966679,0,103,89.37868795557098,48,27641,23985.59527941687,108,0,0,0.4754358161648178,77,31,,:,,:,0,0
20210320,S08000017,NHS Dumfries and Galloway,3,4080,2751.365567469148,9.44096028053139,0,143,96.43266572257065,59,40667,27423.966552026435,273,4,1.465201465201465,0.5200367084735393,159,114,,:,,:,1,3
20210320,S08000019,NHS Forth Valley,35,11662,3811.9831333965285,78.44931847154578,0,449,146.76559997385021,138,88683,28988.00379171706,806,39,4.838709677419355,3.005780346820809,313,493,,:,,:,5,34
20210320,S08000020,NHS Grampian,31,13723,2343.608573136368,32.789684911621556,0,453,77.3631628383571,293,140316,23963.111604474427,1013,32,3.1589338598223096,1.477199743095697,352,661,,:,,:,4,28
20210320,S08000022,NHS Highland,4,4813,1500.031166240728,19.011406844106464,0,169,52.67094683039332,116,70330,21919.217104032912,416,6,1.4423076923076923,1.1200459506031017,175,241,,:,,:,2,4
20210320,S08000024,NHS Lothian,62,29540,3237.295751186314,77.5898913960701,1,1109,121.53557847209284,516,225935,24760.271345439403,2015,72,3.5732009925558312,3.4820901620738183,802,1213,,:,,:,4,68
20210320,S08000025,NHS Orkney,2,73,325.89285714285717,8.928571428571429,0,3,13.392857142857144,25,3515,15691.964285714286,32,2,6.25,0.5847953216374269,31,1,,:,,:,2,0
20210320,S08000026,NHS Shetland,5,229,1001.3117621337997,69.96064713598601,0,9,39.35286401399213,11,6133,26816.790555312637,32,5,15.625,2.363367799113737,22,10,,:,,:,0,5
20210320,S08000028,NHS Western Isles,0,292,1101.8867924528302,0,0,7,26.41509433962264,12,5400,20377.35849056604,23,0,0,0.2717391304347826,21,2,,:,,:,0,0
20210320,S08000029,NHS Fife,17,10551,2820.142731136236,70.83099457407853,1,375,100.23253949162056,320,90020,24061.155213428487,904,22,2.433628318584071,2.75974025974026,288,616,,:,,:,5,17
20210320,S08000030,NHS Tayside,42,13897,3336.2141399591887,72.98043452166606,0,577,138.51878525987277,205,104860,25173.448565598366,820,43,5.2439024390243905,3.0014776505356484,371,449,,:,,:,2,41
20210320,S08000031,NHS Greater Glasgow and Clyde,155,66292,5593.128817792177,92.80820762039755,2,2196,185.27893084944822,633,340640,28740.17076710202,3083,173,5.611417450535193,3.7188863984900316,1262,1821,,:,,:,10,163
20210320,S08000032,NHS Lanarkshire,81,38850,5868.934678832558,97.28684512659375,0,1309,197.74608737688075,374,186217,28131.155961085264,1778,90,5.061867266591676,3.8385209943597247,508,1270,,:,,:,5,85
20210320,S92000003,Scotland,458,212968,3896.2312477131354,70.49030369557263,5,7609,139.20600073179656,2967,1427696,26119.575557994878,12041,512,4.25213852670044,3.007948682192163,4754,7287,19,"",3,"",44,468
20210321,S08000015,NHS Ayrshire and Arran,23,16252,4416.424359357591,73.64330552460665,0,707,192.12478599961958,166,97505,26496.64393054159,666,25,3.7537537537537538,3.1527627302275185,361,305,,:,,:,4,21
20210321,S08000016,NHS Borders,0,2737,2375.0433877125997,5.206525511975008,0,103,89.37868795557098,45,27686,24024.644220756683,118,0,0,0.37393162393162394,86,32,,:,,:,0,0
20210321,S08000017,NHS Dumfries and Galloway,4,4084,2754.062984692157,12.13837750354036,0,143,96.43266572257065,46,40713,27454.98685009104,225,4,1.7777777777777777,0.6437768240343348,163,62,,:,,:,1,3
20210321,S08000019,NHS Forth Valley,23,11685,3819.501193083385,73.21936390677607,0,449,146.76559997385021,169,88852,29043.24518680744,837,25,2.986857825567503,2.7404397207460662,539,298,,:,,:,6,19
20210321,S08000020,NHS Grampian,29,13752,2348.561181794894,34.15592178293912,0,453,77.3631628383571,267,140583,24008.70976005465,780,29,3.717948717948718,1.5357142857142858,381,399,,:,,:,2,27
20210321,S08000022,NHS Highland,8,4821,1502.5244654989715,19.63473165866733,0,169,52.67094683039332,133,70463,21960.668204201207,432,8,1.8518518518518516,1.1534025374855825,267,165,,:,,:,1,7
20210321,S08000024,NHS Lothian,93,29633,3247.4876437002054,81.20636938486997,0,1109,121.53557847209284,543,226478,24819.778846891473,1918,100,5.213764337851929,3.5770106729781626,719,1199,,:,,:,10,90
20210321,S08000025,NHS Orkney,0,73,325.89285714285717,8.928571428571429,0,3,13.392857142857144,1,3516,15696.428571428572,12,0,0,0.5934718100890208,12,0,,:,,:,0,0
20210321,S08000026,NHS Shetland,0,229,1001.3117621337997,65.58810668998689,0,9,39.35286401399213,6,6139,26843.02579798863,44,0,0,2.245508982035928,25,19,,:,,:,0,0
20210321,S08000028,NHS Western Isles,3,295,1113.2075471698113,11.320754716981131,0,7,26.41509433962264,13,5413,20426.415094339623,43,3,6.976744186046512,0.6858710562414266,43,0,,:,,:,3,0
20210321,S08000029,NHS Fife,23,10574,2826.290326891722,67.35626653836901,0,375,100.23253949162056,183,90203,24110.0686927004,603,23,3.814262023217247,2.61244019138756,302,301,,:,,:,9,14
20210321,S08000030,NHS Tayside,15,13912,3339.8151482415074,70.33969511463211,0,577,138.51878525987277,192,105052,25219.54147161205,689,17,2.467343976777939,2.888053543595856,315,374,,:,,:,1,16
20210321,S08000031,NHS Greater Glasgow and Clyde,145,66437,5605.362626978503,94.24251628362188,3,2199,185.53204414295837,568,341208,28788.093550673282,2803,159,5.672493756689261,3.715917790471704,1187,1616,,:,,:,18,141
20210321,S08000032,NHS Lanarkshire,97,38947,5883.588132213427,100.91244183938608,1,1310,197.89715390658046,368,186585,28186.748444014742,1806,107,5.92469545957918,3.8896310759428627,564,1242,,:,,:,10,97
20210321,S92000003,Scotland,463,213431,3904.7017929015738,70.85620197585071,4,7613,139.27918038785216,2700,1430396,26168.97182583242,10987,500,4.55083280240284,2.9900032605604,4966,6021,29,"",2,"",65,435
20210322,S08000015,NHS Ayrshire and Arran,27,16279,4423.761515258567,64.6756705345254,0,707,192.12478599961958,404,97909,26606.429522541373,1801,31,1.7212659633536922,2.810329861111111,1137,664,,:,,:,6,25
20210322,S08000016,NHS Borders,0,2737,2375.0433877125997,3.4710170079833396,0,103,89.37868795557098,110,27796,24120.097188476222,388,0,0,0.26483050847457623,283,105,,:,,:,0,0
20210322,S08000017,NHS Dumfries and Galloway,9,4093,2760.1321734439275,17.5332119495583,0,143,96.43266572257065,81,40794,27509.609548856966,517,9,1.7408123791102514,0.8766626360338573,433,84,,:,,:,5,4
20210322,S08000019,NHS Forth Valley,53,11738,3836.825417579185,81.06429575393064,0,449,146.76559997385021,361,89213,29161.246036675053,1981,59,2.978293791014639,3.0061158909505545,1246,735,,:,,:,12,47
20210322,S08000020,NHS Grampian,56,13808,2358.1248398941166,40.47476731278285,1,454,77.5339424472718,592,141175,24109.81128853215,3046,58,1.9041365725541695,1.7109874252731396,1988,1058,,:,,:,5,53
20210322,S08000022,NHS Highland,4,4825,1503.7711151280932,16.829769993143426,0,169,52.67094683039332,248,70711,22037.960481206756,1253,8,0.6384676775738228,1.0303294151792193,890,363,,:,,:,3,5
20210322,S08000024,NHS Lothian,112,29745,3259.7617508137077,80.87759865861543,0,1109,121.53557847209284,1011,227489,24930.574581639252,4706,118,2.507437314067148,3.4895970503028706,2634,2072,,:,,:,4,114
20210322,S08000025,NHS Orkney,0,73,325.89285714285717,8.928571428571429,0,3,13.392857142857144,31,3547,15834.821428571428,97,0,0,0.5865102639296188,92,5,,:,,:,0,0
20210322,S08000026,NHS Shetland,0,229,1001.3117621337997,43.72540445999125,0,9,39.35286401399213,18,6157,26921.731526016618,179,0,0,1.5479876160990713,165,14,,:,,:,0,0
20210322,S08000028,NHS Western Isles,0,295,1113.2075471698113,11.320754716981131,0,7,26.41509433962264,30,5443,20539.622641509435,168,3,1.7857142857142856,0.9472259810554804,166,2,,:,,:,3,0
20210322,S08000029,NHS Fife,42,10616,2837.5163713147836,61.47595755486061,0,375,100.23253949162056,284,90487,24185.978135942052,2003,47,2.3464802795806294,2.430622009569378,1218,785,,:,,:,9,38
20210322,S08000030,NHS Tayside,47,13959,3351.0983075261074,71.29996398991719,0,577,138.51878525987277,349,105401,25303.324930980674,1755,52,2.9629629629629632,2.9110365466582024,1038,717,,:,,:,2,50
20210322,S08000031,NHS Greater Glasgow and Clyde,209,66646,5622.996186426378,92.47072322905066,1,2200,185.6164152407951,1299,342507,28897.691606763186,6428,227,3.5314250155569384,3.5973520701469135,3784,2644,,:,,:,16,211
20210322,S08000032,NHS Lanarkshire,122,39069,5902.018248836788,103.02737325518159,1,1311,198.04822043628013,810,187395,28309.112333071484,3862,141,3.650958052822372,3.8735574510787756,2119,1743,,:,,:,21,120
20210322,S92000003,Scotland,681,214112,3917.1606293450423,70.70984266373948,3,7616,139.3340651298939,5628,1436024,26271.935601902667,28232,754,2.670728251629357,2.9460047333068853,17207,11025,32,"",1,"",86,668
20210323,S08000015,NHS Ayrshire and Arran,40,16319,4434.631375852605,62.773444930568765,0,707,192.12478599961958,383,98292,26710.508437729284,2248,45,2.0017793594306053,2.723694010001064,1636,612,,:,,:,4,41
20210323,S08000016,NHS Borders,1,2738,2375.9111419645956,1.7355085039916698,0,103,89.37868795557098,52,27848,24165.220409580008,382,2,0.5235602094240838,0.2147074610842727,316,66,,:,,:,1,1
20210323,S08000017,NHS Dumfries and Galloway,11,4104,2767.550070807202,21.57933778407175,0,143,96.43266572257065,109,40903,27583.114168183965,740,12,1.6216216216216217,1.0952236081533313,638,102,,:,,:,1,11
20210323,S08000019,NHS Forth Valley,25,11763,3844.9972215866374,75.50746902886281,1,450,147.09247213414832,363,89576,29279.90063086327,1800,28,1.5555555555555556,2.7326895418122046,1174,626,,:,,:,1,27
20210323,S08000020,NHS Grampian,52,13860,2367.005379557681,45.427375971309026,0,454,77.5339424472718,581,141756,24209.034241311587,3096,53,1.7118863049095607,1.8791675085875936,2262,834,,:,,:,3,50
20210323,S08000022,NHS Highland,10,4835,1506.8877392008976,16.829769993143426,0,169,52.67094683039332,244,70955,22114.006108583184,1576,11,0.6979695431472082,0.9925201380897584,1270,306,,:,,:,0,11
20210323,S08000024,NHS Lothian,113,29858,3272.1454481692954,80.43923769027606,0,1109,121.53557847209284,987,228476,25038.740150576992,4610,124,2.689804772234273,3.40719153130759,2627,1983,,:,,:,13,111
20210323,S08000025,NHS Orkney,0,73,325.89285714285717,8.928571428571429,0,3,13.392857142857144,11,3558,15883.92857142857,64,0,0,0.5882352941176471,59,5,,:,,:,0,0
20210323,S08000026,NHS Shetland,1,230,1005.6843025797988,43.72540445999125,0,9,39.35286401399213,16,6173,26991.692173152605,101,1,0.9900990099009901,1.607717041800643,96,5,,:,,:,0,1
20210323,S08000028,NHS Western Isles,0,295,1113.2075471698113,11.320754716981131,0,7,26.41509433962264,28,5471,20645.283018867925,161,1,0.6211180124223602,1.0869565217391304,160,1,,:,,:,1,0
20210323,S08000029,NHS Fife,29,10645,2845.2676877021354,60.674097238927644,0,375,100.23253949162056,284,90771,24261.887579183705,1749,30,1.7152658662092626,2.4053665548634404,1277,472,,:,,:,5,25
20210323,S08000030,NHS Tayside,38,13997,3360.2208618413156,66.01848517584924,0,577,138.51878525987277,323,105724,25380.866642659945,2342,43,1.8360375747224593,2.7673760160745275,1774,568,,:,,:,3,40
20210323,S08000031,NHS Greater Glasgow and Clyde,165,66811,5636.917417569438,92.89257871823428,1,2201,185.70078633863184,1225,343732,29001.04620161317,6461,193,2.9871536913790435,3.5916769793075662,3856,2605,,:,,:,23,170
20210323,S08000032,NHS Lanarkshire,118,39187,5919.844099341351,109.97643362136685,1,1312,198.19928696597984,843,188238,28436.461417608316,3763,124,3.2952431570555407,3.9240506329113924,2033,1730,,:,,:,5,119
20210323,S92000003,Scotland,603,214715,3928.1924624954263,71.2769849981705,3,7619,139.3889498719356,5449,1441473,26371.624588364433,29221,671,2.2962937613360253,2.9292683914328514,19195,10026,27,"",4,"",61,610
20210324,S08000015,NHS Ayrshire and Arran,31,16350,4443.055517812984,59.24074023750646,0,707,192.12478599961958,268,98560,26783.33650370934,1475,34,2.305084745762712,2.605445808862787,1026,449,,:,,:,5,29
